"순번","시군구코드","건물군일련번호","도로명코드","도로구간일련번호","기초구간일련번호","건물군명","건물군명영문","입력방법","위도","경도"
"22030","11545","506","4151270","944","9556"," "," ","1","37.4752333","126.8978648"
"22031","11530","1299","4148365","2072","24726","동아기연","Donga Factory","1","37.4931208","126.8158041"
"22033","11560","723","4154079","2695","16716"," "," ","1","37.5238731","126.9068412"
"22035","11560","135","3118013","349","2163"," "," ","1","37.5238573","126.8853775"
"22036","11560","549","4154729","1535","9457"," "," ","1","37.519852","126.9103957"
"22037","11560","562","4154700","1552","9570"," "," ","1","37.5248388","126.8899342"
"22039","11560","942","3118023","2513","15511"," "," ","1","37.5204091","126.9006724"
"22040","11560","947","4154084","1054","6491"," "," "," ","37.5211483","126.9109548"
"22041","11560","953","4154727","2540","15675"," "," ","1","37.5198615","126.9095514"
"22043","11560","149","4154755","352","2223"," "," ","1","37.5249195","126.8869339"
"22044","11530","1310","4148360","2080","24813"," "," "," ","37.4945499","126.8188578"
"22046","11545","331","4151372","703","6473","백운한비치아파트"," ","1","37.4514733","126.9118673"
"22047","11545","334","4151302","735","6757"," "," ","1","37.4443633","126.9046201"
"21252","11560","1192","3118022","3078","20148"," "," ","1","37.5205918","126.8989857"
"21255","11590","14","4157303","14","368","사당문화회관"," ","1","37.4847137","126.9696625"
"21258","11530","977","4148033","1482","18057","동아맨션1단지","Donga Mansion Complex 1","1","37.4892489","126.8576706"
"21261","11530","984","4148105","1500","18217","영화로운교회","Yeonghwaroun Church","1","37.503699","126.8656608"
"21263","11545","507","4151270","944","9553"," "," ","1","37.4749998","126.8978448"
"21264","11545","511","4151342","955","9672"," "," ","1","37.4599873","126.8995884"
"21265","11545","513","4151056","974","9885","점포주거"," ","1","37.4502845","126.9086977"
"21266","11545","516","4151326","978","9936"," "," ","1","37.4549583","126.8984878"
"21267","11545","520","4151326","978","9930"," "," ","1","37.4548195","126.8991024"
"21269","11545","528","4151182","998","10171"," "," ","1","37.4696065","126.8926701"
"21270","11545","531","4151197","1000","10190","목화아파트2차"," ","1","37.4768608","126.9041836"
"21272","11530","494","4148113","627","8165"," "," ","1","37.501429","126.8790942"
"21273","11530","499","4148113","632","8195","구인장여관","Guinjang Inn","1","37.5022338","126.8796777"
"21275","11530","504","4148233","641","8321","초롱타운"," ","1","37.4957768","126.8807253"
"21276","11530","507","4148235","664","8463","신동아미래지움오피스텔","Sindonga miraejium Officetel","1","37.5000527","126.8806508"
"21277","11530","844","4148045","1182","14184","성은교회","Seongeun Church","1","37.4835519","126.8536822"
"21279","11530","855","4148027","1372","16550"," "," ","1","37.4879171","126.8557478"
"21280","11530","858","4148027","1383","16671"," "," ","1","37.489297","126.8537275"
"21281","11530","859","4148027","1189","14448"," "," ","1","37.4881782","126.8558005"
"21283","11530","864","4148055","1191","14563"," "," ","1","37.4863865","126.8533301"
"21284","11500","1135","4145052","2180","31269","경남연립1차"," ","1","37.5496024","126.833733"
"21286","11545","335","4151302","735","6780","시흥중학교"," ","1","37.4458529","126.9054482"
"20631","11530","730","4148396","1055","12728"," "," ","1","37.5105539","126.8802716"
"20632","11500","218","4145206","251","6115","외대어학원","Oedae Language School"," ","37.5553922","126.8635817"
"20633","11500","541","4145061","489","14068","동남아연립"," ","1","37.5513311","126.8323739"
"20634","11500","546","4145385","493","14177","방화9단지아파트","Bang Hwa9Danji Apartment"," ","37.574909","126.8074888"
"20635","11500","837","3115008","573","18062","은천빌딩A","Euncheon Buildinga","1","37.573164","126.8158433"
"20636","11500","841","3115008","573","18127","강서도로관리사업소","Gangseodorogwanri Work Office","1","37.5735898","126.8303174"
"20638","11500","845","3115008","573","18225","등촌자동차매매상사","Deungchon Car Trade Company","1","37.5636449","126.8492962"
"20640","11545","356","4151194","770","7115","한일실업"," ","1","37.4781641","126.8897578"
"20641","11530","647","3116007","1030","11991"," "," ","1","37.5029012","126.885209"
"20643","11545","798","4151284","1516","16070","대한주정판매(주)서울출장소"," "," ","37.4772525","126.8974529"
"20644","11500","353","3115013","357","9437","기쁜우리복지관","Gippeun Uri Welfare Center"," ","37.5692226","126.8489485"
"20646","11530","1530","3005065","2703","30591","이진금속","Ijin Steel","1","37.506718","126.8613127"
"20647","11545","339","4151302","735","6791","천주교시흥동성당"," ","1","37.4472517","126.9040259"
"20648","11530","1217","4148065","1972","23472","늘푸른동방","Neulpureundongbang","1","37.5031258","126.8583309"
"20650","11530","63","3116001","11","1209"," "," ","1","37.4894488","126.8559428"
"20588","11560","90","4154530","232","1363"," "," ","1","37.5081172","126.910313"
"20590","11560","505","3118009","1470","8959","금호유통상가"," ","1","37.5189903","126.9001371"
"20592","11530","892","4148425","1211","15240","평강제일교회","Pyeonggang Jeil Church","1","37.4899109","126.8465443"
"20911","11545","810","4151211","1519","16181","경복빌딩"," ","1","37.4694961","126.8932884"
"20912","11500","788","3005064","571","17933","박진호내과의원","건강한약국"," ","37.5454136","126.862083"
"20915","11500","1991","4145412","595","19417","강서한강자이"," "," ","37.5665","126.8491153"
"20916","11530","304","4148309","41","3190","성락아파트","Seongrak Apartment","1","37.4885658","126.8930384"
"20918","11500","359","4145336","368","9759","강서센트레빌3차","Gangseosenteure Ville 3Rd","1","37.5712095","126.8160608"
"20919","11470","474","3114014","416","9336","양강초등학교","Seoul Yanggang Elementary School"," ","37.5240317","126.8480603"
"20921","11500","350","3115013","357","9492","가양6단지아파트","Gayang6Danji Apartment","1","37.5630209","126.8591895"
"20922","11500","530","4145103","481","13823"," "," ","1","37.5639007","126.8090512"
"20923","11500","533","4145140","484","13905","삼성메르디앙","Samsungmereudiang"," ","37.5348821","126.8535597"
"20926","11530","70","3000028","12","1296","구인주유소","Guin Gas Station"," ","37.5025003","126.8797799"
"20927","11500","1155","3115002","2411","32512","방원중학교","Bangwon Middle School"," ","37.5757759","126.8087886"
"20930","11530","500","4148113","632","8197"," "," ","1","37.5021535","126.8799341"
"20931","11530","737","4148396","1055","12724"," "," ","1","37.5102685","126.8804767"
"20932","11545","415","4151329","840","8145"," "," ","1","37.4561568","126.9011491"
"20933","11530","1238","3005068","2000","23624"," "," ","1","37.5057118","126.8601876"
"20934","11530","1962","3116005","19","2121","구로리공원","Gurori Park"," ","37.4908994","126.8915881"
"20936","11530","912","4148424","1262","15602","우석빌라","Useok Villa","1","37.4910084","126.8427889"
"20937","11530","922","4148027","1346","16236","성화빌라","Seonghwa Villa","1","37.487682","126.8517571"
"20938","11530","925","4148031","1357","16387","태산무지개빌라","Taesan Rainbow Villa","1","37.490956","126.8538768"
"20008","11410","35","4136135","57","735"," "," "," ","37.5657493","126.9518904"
"20009","11500","1066","2000003","1587","27132","강서실업","Gangseo Industry","1","37.546143","126.8228808"
"20011","11470","383","3005068","408","8151","신서중학교","Sinseo Middle School"," ","37.5156078","126.8557125"
"20013","11470","550","3005066","421","10188","신정동lpg충전소"," "," ","37.5069761","126.8391621"
"20016","11500","151","4145070","117","3822","부영아파트","Buyeong apartment","1","37.5636102","126.8436937"
"20017","11500","480","4145246","451","12774"," "," "," ","37.5690845","126.8120062"
"20018","11500","486","4145084","453","12816"," "," "," ","37.5864253","126.8022689"
"20020","11500","1573","4145104","2414","33399"," "," "," ","37.58208","126.7949424"
"20021","11500","1606","3115008","573","18083","옹기골근린공원"," "," ","37.5741874","126.8215206"
"20023","11410","404","4136411","986","10256"," "," "," ","37.5988807","126.9497593"
"20024","11410","421","4136110","1093","11123"," "," "," ","37.5617131","126.9506527"
"20026","11410","36","4136184","61","780"," "," "," ","37.5892934","126.9462682"
"20027","11500","210","4145005","246","0"," "," ","1","37.5351605","126.8378399"
"20028","11530","1257","4148366","2018","23970","온수빌리브","Onsu Bilieve","1","37.4975569","126.8216654"
"20030","11530","2288","4148463","1742","21202"," "," "," ","37.5078794","126.8543674"
"20031","11545","6","4151313","32","1303"," "," ","1","37.4511081","126.9038978"
"20032","11545","15","4151049","61","1700"," "," ","1","37.4759149","126.9061854"
"20034","11545","454","3117003","884","8767"," "," ","1","37.4711492","126.9020519"
"20035","11545","462","3117003","884","8798"," "," ","1","37.4726104","126.8953109"
"20036","11545","474","3117003","884","8774"," "," ","1","37.4714415","126.9003487"
"20323","11500","115","4145387","94","3089","개화산경남아너스빌","Gae Hwasangyeongnamaneoseu Ville","1","37.5719339","126.8086264"
"20325","11470","240","4142285","292","5560"," "," "," ","37.5268452","126.8503744"
"20265","11530","790","4148393","1111","13352","유신빌라","Yusin Villa","1","37.5099794","126.8795969"
"20269","11500","1079","4145191","1754","28272","모스트디자인빌딩"," "," ","37.5540675","126.8555439"
"20272","11530","894","4148425","1251","31493"," "," ","1","37.4915001","126.844315"
"20275","11470","563","3114006","424","10363","성원초원아파트","Seongwonchowon Apt."," ","37.5388336","126.8709055"
"20279","11500","896","3005063","577","18903"," "," ","1","37.5310756","126.8546232"
"20282","11530","271","4148335","28","2787","태평양물산","Panpacific Co.LTD","1","37.4851571","126.895069"
"20285","11530","625","4148267","883","10347"," "," ","1","37.4987945","126.8877139"
"20289","11500","929","4145217","596","19433","염창동한화꿈에그린아파트","Yeomchangdong Hanwhakkumegeurin Apartme*"," ","37.5482563","126.8731554"
"20291","11500","770","3115001","570","17807","대성주유소","Daeseong Oil Station"," ","37.5675747","126.8414909"
"20293","11410","201","4136208","486","5375"," "," "," ","37.5604746","126.9285876"
"20296","11500","1093","4145017","1813","28724"," "," "," ","37.5318245","126.8474861"
"20299","11500","1109","3115008","1963","29698"," "," "," ","37.5739649","126.8138771"
"20301","11530","160","3000023","14","1809","고려구로빌딩","Goryeo Guro Building","1","37.4935363","126.8861628"
"20303","11470","823","4142171","367","6984","이호빌","Ihobil"," ","37.5409239","126.8710705"
"20307","11470","1266","3005064","214","4565","등촌빌딩","Deungchon Bldg."," ","37.5450534","126.8625975"
"20593","11500","617","4145494","550","16091","화곡푸르지오아파트","Hwagok Prugio Apartment","1","37.5445534","126.8314074"
"20599","11545","437","3117005","882","8727"," "," ","1","37.4706911","126.8913894"
"20600","11545","445","3117005","882","8729","진도아파트"," ","1","37.4699827","126.8922182"
"20601","11500","687","3115005","561","16784"," "," "," ","37.5692529","126.8130162"
"20606","11500","1127","4145181","2123","30802"," "," "," ","37.5633558","126.8108852"
"20609","11545","758","3117008","1498","15737","경로당"," "," ","37.4568818","126.8869162"
"20613","11545","767","4151183","1500","15793"," "," ","1","37.471851","126.8935848"
"20616","11500","325","4145272","341","8892"," "," "," ","37.542008","126.8445563"
"20619","11500","335","4145332","344","9053","방화삼성아파트","Banghwa Samsung Apartment","1","37.5721161","126.8221688"
"20622","11530","696","4148400","1046","12385","신도림초등학교","Sindorim Elementary School","1","37.5122573","126.8829393"
"20625","11500","1001","4145270","867","22265","화곡중앙교회","Hwagok Jungang Church"," ","37.537491","126.8440161"
"20627","11530","78","3000028","12","1422","한마을아파트","Han Maeul Apt.","1","37.4952931","126.8624363"
"20630","11530","726","4148392","1054","12698","삼영연립","Samyeong Row Houses","1","37.5096645","126.8775407"
"20637","11500","843","3115008","573","18377","동굴과화로구이","Donggulgwa Hwarogui","1","37.5486753","126.8777273"
"20639","11545","341","4151302","735","6763","금천고등학교"," "," ","37.4448374","126.9056941"
"20642","11530","654","3000021","1032","12034","항동교회","Hangdong Church","1","37.4811788","126.8234373"
"20940","11500","1029","4145300","1199","24634"," "," ","1","37.5470525","126.8587894"
"20942","11500","507","4145208","471","13291","삼창기연(주)","Sam Changgiyeon Inc."," ","37.5537145","126.8641887"
"20943","11500","508","4145208","471","13341","(주)영창섬유","Inc.Yeongchang Fiber"," ","37.5513553","126.869128"
"20944","11500","477","4145388","450","12715"," "," "," ","37.5727019","126.8100681"
"20946","11500","931","4145217","596","19445","염창대림아파트"," ","4","37.548281","126.8757391"
"20948","11500","940","4145558","2541","37431","마곡수명산파크7단지","Magoksu Myeongsan Park7Danji"," ","37.5482092","126.8227443"
"20949","11470","436","3114001","412","8571","양천경찰서","Yangcheon Police Station"," ","37.5167672","126.8656762"
"20950","11470","443","3114010","413","8929"," "," "," ","37.5218741","126.8615749"
"20952","11500","631","2005007","557","16536","코인빌딩","Koin Building"," ","37.5510498","126.8658204"
"20953","11500","633","2005007","557","16539","LG전자서비스센터","Lg Electronics Service Center","1","37.5507652","126.8663608"
"20955","11500","520","4145401","479","13720","방화서광아파트","Bang Hwaseogwang Apartment"," ","37.579264","126.8193041"
"20957","11530","40","3116008","9","1011","신도림우성2차아파트","Sindorim Woosung 2 Cha Apt.","1","37.5121066","126.8855867"
